fico,ltv,coborrower,dti,state,default
634,68,N,28,FL,0
649,76,Y,25,AZ,0
653,86,N,29,CA,0
658,84,N,33,AZ,0
811,84,N,36,CA,0
609,60,Y,34,CA,0
811,93,N,25,CA,0
805,83,N,42,CA,0
792,85,N,43,CA,0
646,84,Y,15,CA,0
738,84,N,32,CA,0
690,86,Y,31,CA,0
706,88,N,29,AZ,0
651,75,N,40,AZ,0
625,60,N,41,FL,0
822,99,N,39,AZ,0
794,86,N,34,CA,0
790,97,N,39,FL,0
608,70,N,32,CA,0
571,64,N,21,CA,0
678,85,N,23,AZ,0
778,81,N,29,CA,0
633,66,N,42,CA,0
699,69,N,10,CA,0
799,95,N,39,AZ,0
679,65,N,28,CA,0
653,82,N,10,AZ,0
655,66,N,42,CA,0
611,68,N,39,CA,0
691,87,N,13,CA,0
818,105,N,14,AZ,0
771,95,N,13,CA,0
810,102,N,26,AZ,0
654,85,N,12,AZ,0
712,76,N,40,CA,0
634,79,N,15,CA,0
719,93,N,11,AZ,0
668,74,N,33,CA,0
668,66,Y,33,FL,0
649,82,N,23,CA,0
768,96,Y,22,AZ,0
707,73,N,44,CA,0
809,102,N,27,AZ,0
838,91,N,44,CA,0
644,71,N,16,FL,1
652,72,N,42,CA,0
751,80,N,38,AZ,0
636,74,Y,31,AZ,0
740,86,N,20,FL,0
726,81,N,15,AZ,0
737,84,N,13,CA,0
775,88,N,41,CA,0
820,92,N,11,CA,0
783,83,N,43,AZ,0
688,78,N,11,AZ,0
561,57,Y,22,CA,0
764,96,N,37,AZ,0
790,85,N,24,CA,0
571,56,N,40,AZ,0
769,87,N,31,AZ,0
651,64,N,20,CA,0
739,96,Y,38,CA,0
680,87,N,11,CA,0
765,93,N,10,CA,0
746,88,N,12,CA,0
753,86,N,42,AZ,0
682,79,N,17,AZ,0
661,84,N,30,CA,0
698,72,Y,32,CA,0
758,90,N,20,CA,0
735,95,N,17,CA,0
628,82,N,15,AZ,0
737,89,N,12,FL,0
836,101,N,42,CA,0
618,68,N,14,CA,0
746,90,Y,32,CA,0
599,66,N,27,CA,0
662,64,N,36,CA,0
830,97,N,16,AZ,0
574,73,N,14,AZ,0
733,91,N,21,CA,0
666,87,N,23,CA,0
722,82,Y,41,CA,0
738,76,N,14,CA,0
677,76,Y,27,CA,0
563,70,Y,41,CA,0
810,82,N,11,CA,0
802,101,N,17,AZ,0
686,89,N,27,CA,0
576,72,Y,11,AZ,0
808,86,Y,23,CA,0
721,82,N,35,CA,0
720,73,N,38,AZ,0
635,64,Y,23,CA,0
608,62,N,25,CA,0
594,66,N,28,CA,0
777,93,N,12,CA,0
826,105,N,43,CA,0
650,63,N,41,CA,0
645,68,N,41,CA,0
664,83,N,11,CA,0
558,60,N,30,CA,0
591,70,Y,35,CA,0
800,86,Y,10,FL,0
592,76,Y,37,CA,0
795,87,N,27,AZ,0
715,85,N,32,FL,0
711,86,N,35,CA,0
764,80,N,13,FL,0
592,66,N,12,CA,0
641,66,N,13,CA,0
553,68,Y,42,AZ,0
569,66,N,25,CA,0
833,85,N,38,AZ,0
728,75,N,32,CA,0
669,65,Y,39,CA,0
577,58,N,13,CA,0
845,105,N,23,CA,0
720,87,N,18,CA,0
846,97,N,37,CA,0
585,63,Y,14,CA,0
785,83,N,36,CA,0
712,84,N,31,AZ,0
681,69,Y,37,FL,0
550,55,N,41,CA,0
631,68,Y,38,AZ,0
671,74,Y,41,AZ,0
716,81,Y,30,CA,0
636,66,N,43,AZ,0
679,78,N,35,CA,0
699,79,N,27,AZ,0
756,93,N,39,CA,0
782,85,N,37,AZ,0
756,92,N,24,CA,0
807,87,N,31,CA,0
757,89,N,25,CA,0
652,75,N,27,CA,0
815,98,N,25,CA,0
730,92,Y,11,CA,0
650,71,N,13,CA,0
653,77,N,13,CA,0
819,94,N,16,CA,0
826,87,N,13,CA,0
771,99,N,33,CA,0
752,78,N,10,CA,1
576,76,N,20,CA,0
762,80,N,11,AZ,0
806,96,N,16,AZ,0
751,74,Y,14,FL,0
655,68,N,25,AZ,0
807,90,N,30,CA,0
571,74,Y,18,CA,0
799,99,N,20,CA,0
638,68,N,32,AZ,0
742,80,N,26,CA,0
785,102,N,40,AZ,0
779,83,N,15,CA,0
608,61,N,19,CA,0
629,71,N,18,CA,0
596,55,Y,13,CA,0
775,96,N,21,FL,0
843,93,Y,33,CA,0
570,71,N,19,FL,0
735,86,N,10,AZ,0
566,67,Y,11,AZ,0
613,69,Y,28,AZ,0
609,78,N,43,AZ,0
699,78,N,43,AZ,0
793,85,N,10,AZ,0
841,97,N,26,FL,0
564,57,N,36,AZ,0
609,62,N,44,FL,0
732,77,N,11,CA,0
687,81,N,18,CA,0
738,81,Y,18,AZ,0
822,97,N,16,AZ,0
739,90,N,26,FL,0
821,88,N,42,CA,0
715,89,N,19,AZ,0
614,79,Y,25,CA,0
844,88,N,26,AZ,0
557,54,Y,24,FL,0
683,87,Y,41,CA,0
767,92,N,24,CA,0
559,65,N,34,CA,0
651,62,N,10,FL,0
658,84,N,30,CA,0
689,88,N,30,CA,0
667,84,N,32,AZ,0
759,90,N,33,FL,0
666,85,N,23,AZ,0
823,100,N,32,AZ,0
628,69,N,44,AZ,0
691,82,N,31,CA,0
732,90,N,41,AZ,0
760,91,N,42,CA,0
558,71,N,39,CA,0
634,60,N,40,AZ,0
848,99,N,19,AZ,0
760,88,N,44,FL,0
766,82,N,28,CA,0
774,78,N,34,CA,0
673,86,N,44,FL,0
789,89,N,32,AZ,0
839,85,N,19,CA,0
731,86,N,18,CA,0
562,64,N,43,CA,0
662,81,N,11,CA,0
688,71,N,41,CA,0
638,67,N,21,AZ,0
666,76,N,16,FL,0
810,96,N,10,CA,0
712,75,Y,38,CA,0
832,99,N,41,AZ,0
587,72,N,26,CA,0
762,98,N,14,CA,0
784,88,N,34,CA,0
823,89,N,31,FL,0
681,75,Y,26,CA,0
567,55,Y,29,CA,0
740,96,N,33,AZ,0
812,93,N,24,AZ,0
569,75,N,13,CA,0
685,88,Y,40,AZ,0
566,57,Y,15,CA,0
620,58,N,29,CA,0
687,80,N,11,FL,0
562,52,Y,15,CA,0
567,54,Y,20,CA,0
831,89,N,18,AZ,0
581,60,Y,23,CA,0
792,99,N,41,CA,0
797,96,N,16,FL,0
718,83,N,21,AZ,0
649,85,Y,11,AZ,0
838,88,N,14,CA,0
626,75,Y,33,CA,0
644,80,N,11,CA,0
774,82,N,44,CA,1
630,66,Y,26,AZ,0
773,78,N,11,AZ,0
691,76,N,33,CA,0
632,62,N,18,CA,0
599,65,N,23,FL,0
817,95,N,39,CA,0
664,66,N,36,AZ,0
772,98,N,39,CA,0
741,76,Y,24,AZ,0
777,90,N,38,CA,0
576,76,N,32,CA,0
622,64,N,14,FL,0
597,76,N,26,CA,0
701,85,N,24,CA,0
676,87,Y,41,CA,0
774,87,N,20,AZ,0
670,74,N,15,CA,0
561,53,N,27,FL,0
817,83,N,41,CA,0
634,70,N,20,AZ,0
809,92,N,16,CA,0
841,91,N,24,AZ,0
777,84,N,24,CA,0
792,102,N,21,CA,0
746,95,N,19,CA,0
569,54,N,19,FL,0
582,65,Y,37,AZ,0
620,63,N,36,CA,0
743,82,N,37,AZ,0
711,84,Y,11,CA,0
588,59,N,12,CA,0
815,95,Y,18,CA,0
711,74,N,41,AZ,0
646,79,Y,14,FL,0
562,61,Y,34,AZ,0
849,106,N,24,CA,0
608,65,N,28,CA,0
761,92,Y,12,CA,0
573,61,Y,15,AZ,0
555,74,N,24,CA,1
848,92,N,29,FL,0
676,65,N,16,AZ,0
730,88,N,16,AZ,0
612,60,N,27,CA,0
674,87,N,16,CA,0
842,106,N,14,CA,0
576,71,N,41,AZ,0
669,66,N,32,AZ,0
723,85,N,22,AZ,0
645,65,N,19,CA,0
752,80,N,21,CA,0
763,86,N,30,AZ,0
578,74,Y,34,CA,0
679,73,N,27,CA,0
719,79,N,41,AZ,0
780,80,Y,43,CA,0
734,94,N,17,AZ,0
817,88,N,20,AZ,0
755,78,N,40,AZ,0
786,94,N,23,AZ,0
595,75,Y,24,FL,0
733,86,N,19,CA,0
731,89,Y,42,AZ,0
703,81,N,17,AZ,0
810,104,N,42,CA,0
714,91,Y,22,AZ,0
755,96,N,12,AZ,0
784,98,N,29,AZ,0
555,62,N,11,CA,0
847,90,N,34,CA,0
592,76,Y,11,AZ,0
813,95,N,14,FL,0
732,74,N,24,FL,0
733,76,Y,40,CA,0
562,72,N,42,CA,0
737,96,N,30,AZ,0
652,76,N,10,CA,0
688,78,Y,11,CA,0
672,66,Y,40,FL,0
805,84,N,37,CA,0
819,96,N,11,CA,0
844,95,N,34,AZ,0
812,102,N,39,CA,0
726,95,Y,44,FL,0
645,79,Y,16,FL,1
701,69,Y,12,FL,0
595,70,N,13,AZ,0
691,67,N,15,AZ,0
846,89,Y,11,CA,0
607,64,N,14,AZ,0
603,56,N,33,FL,0
762,86,Y,28,CA,0
779,98,N,20,CA,0
589,60,Y,39,FL,0
601,60,N,31,FL,0
836,103,N,41,AZ,0
690,84,N,11,CA,0
723,79,N,15,CA,0
706,85,Y,37,FL,0
771,87,N,32,AZ,0
679,88,N,28,CA,0
585,70,N,15,CA,0
594,78,N,18,FL,0
579,67,Y,33,CA,0
569,63,N,28,CA,0
678,84,N,13,CA,0
663,75,N,35,AZ,0
847,103,N,25,AZ,0
793,93,Y,36,FL,0
827,90,N,27,AZ,0
745,87,N,42,AZ,0
710,78,N,39,CA,0
789,102,N,38,CA,0
691,72,N,11,CA,0
668,71,N,35,CA,0
555,62,N,20,FL,0
757,86,N,10,CA,0
648,84,Y,40,AZ,0
842,93,N,37,CA,0
773,98,N,25,AZ,0
849,104,N,24,AZ,0
801,89,N,25,FL,0
749,94,N,26,AZ,0
805,86,N,21,AZ,0
622,63,N,34,CA,0
777,88,N,11,CA,0
627,60,N,22,CA,0
822,104,N,11,CA,0
662,63,N,44,AZ,0
741,90,N,16,FL,0
667,66,N,18,CA,0
580,68,N,32,AZ,0
637,73,N,30,FL,0
778,84,N,19,CA,0
621,64,N,17,CA,0
717,93,Y,26,CA,0
553,52,N,37,AZ,0
604,60,Y,32,AZ,0
568,73,N,16,CA,0
636,65,N,25,CA,0
729,73,N,14,CA,0
802,98,N,39,FL,0
566,52,N,27,CA,0
663,76,N,40,CA,0
570,70,N,41,CA,0
726,82,N,41,CA,0
585,64,Y,26,FL,0
556,63,N,28,AZ,0
787,96,N,14,CA,0
664,80,Y,32,AZ,0
660,71,N,44,CA,0
742,77,Y,17,CA,0
808,89,N,26,CA,0
849,94,N,20,AZ,0
719,83,N,41,FL,0
733,94,N,22,CA,0
607,64,N,16,AZ,0
691,83,N,36,FL,0
773,83,N,23,CA,0
577,59,Y,18,AZ,0
613,61,N,35,CA,0
616,76,N,17,AZ,0
706,73,N,10,CA,0
628,73,N,10,CA,0
555,61,N,29,AZ,0
724,92,N,28,AZ,0
707,83,N,21,FL,0
647,71,Y,11,CA,0
826,96,N,42,AZ,0
718,77,Y,25,CA,0
556,53,N,23,CA,0
817,100,N,36,CA,0
573,60,N,38,CA,0
757,97,N,30,AZ,0
843,106,N,39,CA,0
784,89,N,23,CA,0
608,80,Y,39,CA,0
670,83,N,18,CA,0
734,90,N,22,CA,0
660,81,N,38,CA,0
566,64,N,21,CA,0
630,70,Y,29,CA,0
742,82,Y,18,CA,0
801,85,N,39,AZ,0
591,69,Y,37,CA,0
729,78,Y,26,CA,0
845,86,N,22,CA,0
707,80,N,38,AZ,0
762,86,N,34,AZ,0
624,66,N,21,CA,0
777,90,N,26,CA,0
698,81,Y,36,AZ,0
697,89,Y,31,CA,0
642,79,N,18,FL,0
554,53,Y,23,FL,0
571,69,Y,22,AZ,0
835,101,N,20,CA,0
843,108,N,29,CA,0
824,94,N,20,AZ,0
604,72,N,20,AZ,0
764,94,N,43,CA,0
652,70,Y,30,CA,0
820,88,N,24,AZ,0
647,78,Y,35,FL,0
621,64,Y,17,CA,0
723,73,Y,14,AZ,0
584,66,N,17,CA,0
762,77,N,15,CA,0
559,68,Y,39,AZ,0
692,75,N,16,FL,0
596,66,N,18,CA,0
741,84,N,38,CA,0
681,71,Y,15,CA,0
662,86,N,39,CA,0
630,67,N,23,CA,0
588,55,N,38,CA,0
604,61,N,30,AZ,0
710,84,N,26,CA,0
761,76,N,37,AZ,0
821,93,N,32,CA,0
556,60,Y,43,CA,0
767,79,N,19,AZ,0
791,86,Y,37,AZ,0
815,94,N,41,CA,0
675,82,N,31,FL,0
604,67,Y,36,CA,0
597,72,Y,20,CA,0
595,68,N,11,AZ,0
767,84,N,26,CA,0
618,62,Y,34,FL,0
827,83,N,35,AZ,0
760,92,N,27,FL,0
793,79,N,15,CA,0
642,82,Y,34,FL,0
845,86,N,41,FL,0
628,64,Y,36,CA,0
664,82,N,33,AZ,0
765,95,N,42,CA,0
636,71,N,29,CA,0
769,92,N,39,CA,0
594,69,Y,11,FL,0
843,104,N,23,CA,0
575,75,Y,19,AZ,0
836,101,N,24,CA,0
578,53,N,11,CA,0
680,86,Y,13,CA,0
781,93,N,11,CA,0
598,65,Y,34,CA,0
692,87,N,32,CA,0
798,95,N,42,AZ,0
829,105,N,16,CA,0
787,94,N,31,CA,0
822,92,N,30,AZ,0
757,92,N,15,AZ,0
564,60,N,14,AZ,0
736,74,N,36,CA,0
676,74,N,17,FL,0
806,91,N,37,FL,0
652,72,N,23,CA,1
726,75,N,43,FL,0
726,88,N,17,FL,0
716,84,N,39,FL,0
708,69,N,21,AZ,0
657,68,Y,32,CA,0
796,102,N,12,CA,0
581,70,N,33,AZ,0
803,89,N,42,AZ,0
834,89,N,23,CA,1
612,72,N,26,CA,0
696,72,N,18,CA,0
675,69,N,16,AZ,0
577,55,Y,14,AZ,0
629,72,N,22,CA,0
805,89,N,19,AZ,0
719,70,N,23,CA,0
690,90,Y,23,AZ,0
690,74,N,38,CA,0
715,72,N,43,CA,0
631,70,N,12,AZ,0
751,84,Y,44,CA,0
776,92,N,26,CA,0
559,53,N,41,AZ,0
838,103,N,29,AZ,0
721,85,N,28,CA,0
786,90,N,19,CA,0
750,89,Y,26,CA,0
669,86,N,40,CA,0
849,97,N,38,CA,0
630,61,Y,20,AZ,0
597,72,N,10,CA,0
740,87,Y,13,CA,0
665,83,N,26,CA,0
747,91,Y,44,CA,0
581,54,N,35,CA,1
609,72,N,34,CA,0
743,76,N,19,AZ,0
727,73,N,13,CA,0
834,103,N,24,AZ,0
704,91,N,35,AZ,0
631,71,Y,34,CA,0
692,69,Y,13,AZ,0
651,79,N,21,AZ,0
693,79,N,33,CA,0
782,98,N,25,AZ,0
738,90,Y,21,AZ,0
686,83,Y,42,CA,0
623,72,N,27,AZ,0
743,76,N,42,FL,0
800,90,N,34,AZ,0
801,94,N,30,CA,0
567,57,Y,19,AZ,0
747,87,N,38,AZ,0
651,85,Y,26,CA,0
770,80,N,31,FL,0
759,92,N,27,AZ,0
834,84,N,12,CA,0
600,75,N,40,AZ,0
797,91,N,27,AZ,0
591,63,N,16,AZ,0
631,75,N,29,AZ,0
847,99,Y,18,AZ,0
730,83,N,33,AZ,0
804,85,N,25,CA,0
779,86,N,20,CA,0
660,73,N,39,AZ,0
598,66,N,27,FL,0
608,73,Y,13,CA,0
572,72,N,34,CA,0
559,62,N,31,AZ,0
600,59,Y,19,FL,0
640,83,N,37,AZ,0
560,68,Y,39,AZ,0
550,54,N,11,AZ,0
575,58,N,25,CA,0
580,54,Y,35,CA,0
670,65,N,20,AZ,0
710,75,N,23,CA,0
570,67,Y,25,CA,0
728,72,Y,18,CA,0
802,80,N,43,CA,0
560,69,N,34,AZ,0
762,83,N,43,FL,0
830,99,N,12,CA,0
625,76,Y,15,AZ,0
592,57,N,38,CA,0
585,60,N,33,FL,0
659,64,N,18,AZ,0
638,76,N,17,FL,1
557,57,Y,42,CA,0
692,74,N,22,CA,0
637,79,N,33,CA,0
640,83,Y,37,AZ,0
843,93,N,23,AZ,0
612,63,N,41,CA,0
551,58,Y,17,CA,0
672,69,N,20,CA,0
820,88,N,40,CA,0
766,84,N,16,CA,0
660,64,N,15,AZ,0
552,57,N,39,CA,0
635,79,N,18,AZ,0
642,62,Y,24,CA,0
797,84,N,24,CA,0
590,74,N,37,CA,0
657,71,Y,27,CA,0
750,88,N,23,CA,0
627,61,N,36,FL,0
828,87,N,30,AZ,0
641,80,N,43,CA,0
785,86,Y,14,AZ,0
635,83,Y,11,AZ,0
645,81,N,26,CA,0
644,66,N,18,CA,0
650,69,Y,31,CA,0
837,92,N,29,CA,0
839,106,N,25,FL,0
749,79,Y,18,CA,0
721,71,N,21,CA,0
767,92,N,32,AZ,0
746,93,N,15,CA,0
609,68,Y,31,CA,0
781,97,N,41,CA,0
767,94,N,43,FL,0
646,81,N,21,CA,0
767,86,N,34,CA,0
606,58,Y,25,CA,0
788,90,N,39,AZ,0
846,109,N,23,AZ,0
671,71,N,15,CA,0
632,68,N,43,CA,0
578,59,N,32,AZ,0
727,73,N,36,AZ,0
752,78,N,17,CA,0
594,71,N,16,CA,0
631,64,N,34,AZ,0
629,79,N,29,CA,0
591,65,Y,41,AZ,0
757,79,N,23,CA,0
564,58,Y,44,CA,0
790,79,N,17,AZ,0
791,86,N,33,AZ,0
592,70,N,13,AZ,0
658,84,N,24,AZ,0
783,78,N,41,CA,0
629,83,N,22,CA,0
575,76,Y,23,AZ,0
674,80,N,42,AZ,0
567,68,Y,40,CA,0
618,59,N,16,CA,0
771,87,N,22,AZ,0
767,76,N,11,AZ,0
562,67,N,37,CA,0
619,76,Y,14,AZ,0
590,61,Y,15,CA,0
660,73,Y,42,CA,0
649,79,N,13,AZ,0
627,77,N,17,FL,0
712,69,Y,11,AZ,0
631,71,N,33,AZ,0
729,75,N,37,FL,0
816,92,N,28,AZ,0
724,79,Y,36,CA,0
717,88,N,21,CA,0
632,73,Y,37,AZ,0
669,76,N,44,FL,0
697,69,Y,23,AZ,0
630,63,N,13,AZ,0
818,104,N,44,FL,0
770,90,N,17,CA,0
592,63,N,13,CA,0
849,97,N,43,AZ,0
712,85,N,20,CA,0
721,79,N,12,AZ,0
726,92,Y,44,CA,0
727,72,Y,16,CA,0
558,58,N,42,CA,0
831,89,N,37,CA,0
621,81,N,21,FL,0
695,72,N,18,CA,0
653,68,N,33,CA,0
554,69,N,32,FL,0
782,87,N,32,AZ,0
814,102,N,34,AZ,0
643,78,N,28,FL,0
806,82,N,41,AZ,0
844,104,N,36,CA,0
703,86,N,20,AZ,0
825,95,N,31,AZ,0
629,63,N,21,CA,0
594,74,Y,22,CA,0
571,67,N,14,FL,0
592,67,N,21,FL,0
621,77,Y,28,FL,0
670,70,Y,19,FL,0
573,65,N,40,CA,0
706,75,N,32,AZ,0
749,90,N,12,FL,0
559,58,Y,32,CA,0
712,85,N,39,CA,0
555,70,N,16,FL,0
565,72,N,11,AZ,0
746,94,Y,44,CA,0
571,55,N,37,CA,0
669,67,N,23,CA,0
621,67,N,13,AZ,0
622,65,Y,32,CA,0
570,54,N,34,FL,0
649,71,Y,20,CA,0
804,82,N,28,CA,0
589,54,N,26,AZ,0
669,81,N,37,CA,0
704,70,N,29,AZ,0
779,100,Y,33,AZ,0
656,68,N,21,CA,0
710,91,N,41,FL,0
744,95,N,38,CA,0
573,63,N,12,CA,0
807,102,Y,44,AZ,0
556,58,N,30,CA,0
607,77,N,27,CA,0
739,94,N,30,FL,0
814,84,N,27,FL,0
630,62,N,20,AZ,0
568,63,N,36,CA,0
808,99,N,43,CA,0
825,97,N,32,CA,0
602,61,Y,10,AZ,0
708,84,N,41,CA,0
834,91,N,21,CA,0
607,58,N,34,FL,0
557,58,Y,13,AZ,0
583,76,Y,36,CA,0
747,82,N,11,CA,0
568,70,Y,14,CA,0
771,82,Y,11,AZ,0
835,86,N,32,FL,0
557,68,N,42,CA,0
640,78,N,35,CA,0
754,77,N,31,CA,1
810,86,N,36,CA,0
556,72,N,12,FL,0
576,59,N,22,CA,0
740,87,Y,23,AZ,0
769,86,N,11,CA,0
702,74,N,23,AZ,0
557,52,N,39,AZ,0
635,64,N,13,CA,0
635,71,N,15,FL,0
749,75,N,24,AZ,0
674,86,N,32,CA,1
622,60,Y,21,CA,1
668,66,Y,11,FL,0
755,79,N,40,AZ,0
655,85,Y,11,CA,0
611,64,N,17,CA,0
703,81,N,36,CA,0
801,91,N,39,AZ,0
577,64,N,31,CA,0
577,59,N,18,CA,0
577,53,N,18,CA,0
719,82,N,10,AZ,0
834,88,N,36,CA,0
707,89,N,41,CA,0
673,78,N,28,CA,0
751,93,N,17,CA,0
763,79,N,34,CA,0
817,92,N,37,CA,0
830,106,N,33,AZ,0
743,87,N,42,AZ,0
701,76,N,30,CA,0
662,64,Y,16,AZ,0
813,87,N,25,CA,0
646,70,N,44,CA,0
602,68,N,15,CA,0
782,90,Y,15,CA,0
662,74,N,13,CA,0
709,82,N,27,AZ,0
639,71,N,30,CA,0
817,84,N,14,CA,0
657,78,N,13,CA,0
716,82,N,10,FL,0
667,72,N,14,CA,0
769,84,N,22,AZ,0
690,82,N,44,AZ,0
772,99,N,24,AZ,0
747,78,N,16,CA,0
596,78,N,18,CA,0
787,88,N,17,AZ,0
764,98,N,17,AZ,0
613,59,N,18,CA,0
605,68,N,43,CA,0
829,96,Y,38,FL,0
796,99,Y,30,AZ,0
663,84,N,11,CA,0
760,93,N,17,FL,0
682,76,N,25,CA,0
664,67,Y,28,CA,0
698,77,N,41,CA,0
590,74,N,38,AZ,0
788,100,Y,12,CA,0
658,83,N,27,AZ,0
748,84,N,36,CA,0
629,66,N,40,CA,0
581,74,N,21,AZ,0
827,97,N,39,CA,0
715,81,Y,36,CA,0
600,78,N,13,CA,0
572,71,N,24,AZ,0
715,88,Y,24,CA,0
592,68,N,10,CA,0
563,59,N,24,CA,0
680,72,N,18,CA,0
712,78,N,10,CA,0
766,82,N,28,CA,0
819,100,N,16,CA,0
800,83,N,38,FL,0
555,55,N,13,AZ,0
803,100,N,16,AZ,0
709,82,N,22,FL,0
756,82,Y,14,CA,0
770,93,N,12,FL,0
674,74,N,33,CA,0
781,86,N,41,FL,0
559,54,Y,25,AZ,0
757,86,N,34,AZ,0
770,86,N,26,CA,0
728,80,N,10,CA,1
779,82,N,41,AZ,0
733,85,Y,25,AZ,0
795,92,N,31,CA,0
625,73,N,23,CA,0
663,78,N,39,CA,0
579,77,N,27,CA,0
768,97,N,27,AZ,0
688,74,N,22,CA,0
653,71,Y,42,CA,0
844,93,N,13,CA,0
778,98,Y,27,FL,0
758,84,N,32,AZ,0
774,100,N,34,CA,0
630,82,N,27,FL,0
654,83,N,41,AZ,0
569,66,N,32,AZ,0
617,58,N,11,AZ,0
611,76,Y,34,CA,0
808,98,N,16,CA,0
718,81,Y,34,CA,0
740,79,Y,19,CA,0
635,70,Y,21,AZ,0
778,87,N,29,AZ,0
577,73,N,34,CA,1
628,79,Y,24,CA,0
612,61,N,24,CA,0
833,85,N,18,FL,0
790,91,N,36,CA,0
788,93,N,11,AZ,0
737,91,Y,39,CA,0
703,75,N,37,CA,0
816,89,N,21,AZ,0
827,96,N,33,CA,0
792,87,N,33,CA,0
844,95,N,29,CA,0
676,75,N,21,CA,0
662,87,N,31,CA,0
759,78,N,19,AZ,0
605,64,N,27,AZ,0
764,90,N,42,AZ,0
589,68,N,20,FL,0
606,58,N,23,CA,0
682,84,N,37,CA,0
727,93,N,35,CA,0
801,81,N,39,CA,0
710,73,N,32,CA,0
775,84,Y,17,CA,0
833,86,Y,19,AZ,0
730,87,N,15,AZ,0
747,79,N,20,CA,0
839,91,N,36,AZ,0
651,72,Y,38,CA,0
835,101,N,24,CA,0
812,99,N,26,CA,0
764,91,Y,34,CA,0
709,75,Y,16,FL,0
771,96,N,26,FL,0
648,68,N,21,CA,0
594,67,Y,17,AZ,0
600,69,N,34,CA,0
826,106,N,31,FL,0
641,83,N,14,CA,0
745,79,N,30,CA,0
656,82,N,27,FL,0
792,99,Y,38,FL,0
670,77,N,14,AZ,0
752,80,Y,23,CA,0
776,85,Y,40,CA,0
750,93,N,14,CA,0
658,75,N,24,CA,0
839,98,N,16,AZ,0
675,75,N,39,CA,1
838,107,N,38,FL,0
846,93,N,27,CA,0
623,78,Y,23,CA,0
760,90,N,24,CA,0
676,78,Y,31,CA,0
562,61,Y,32,CA,0
553,51,Y,16,CA,0
843,105,N,16,CA,0
672,72,N,36,AZ,0
843,94,N,18,FL,0
769,85,N,35,AZ,1
706,83,N,42,FL,0
769,100,N,40,FL,0
612,69,N,26,AZ,0
594,58,Y,12,AZ,0
587,57,N,25,CA,0
745,86,Y,32,AZ,0
608,63,N,17,CA,0
712,77,Y,44,CA,0
716,71,N,13,CA,0
654,74,N,16,CA,0
731,84,N,11,CA,0
738,91,N,11,CA,0
729,75,Y,21,CA,0
846,101,N,24,CA,0
689,75,N,15,FL,0
762,89,N,17,CA,0
617,67,Y,14,FL,0
783,97,N,15,AZ,0
707,89,N,29,CA,0
832,102,N,22,CA,0
827,94,N,41,CA,0
795,90,N,30,AZ,0
762,78,N,24,AZ,0
667,72,N,40,AZ,0
789,95,N,27,CA,0
784,98,N,37,CA,0
841,87,N,39,CA,0
586,72,Y,14,FL,0
637,83,N,28,AZ,0
845,105,N,28,CA,0
672,83,N,18,CA,0
567,67,Y,19,CA,0
842,91,N,15,AZ,0
585,67,N,17,FL,0
652,72,N,28,CA,0
603,61,N,16,CA,0
750,87,N,19,AZ,0
820,85,N,10,CA,0
662,77,N,14,CA,0
718,81,N,15,AZ,0
766,95,N,31,CA,0
709,92,Y,44,AZ,0
761,79,N,29,CA,0
609,74,N,42,CA,0
560,64,N,35,AZ,0
768,89,N,25,CA,0
605,65,N,27,CA,0
759,88,N,13,CA,0
838,88,N,23,AZ,0
827,90,N,41,CA,0
578,72,N,28,CA,0
665,84,N,12,CA,0
557,70,N,33,CA,1
843,97,Y,30,FL,0
550,57,Y,20,AZ,0
678,74,Y,32,CA,0
841,94,N,29,AZ,0
840,102,N,18,CA,0
737,82,Y,28,AZ,0
771,100,N,41,CA,0
577,62,N,31,CA,0
657,81,N,40,FL,0
683,69,N,12,CA,0
822,102,N,26,CA,0
677,71,N,20,CA,0
565,58,N,18,CA,0
613,59,N,30,AZ,1
773,90,N,21,CA,0
690,73,Y,26,FL,0
796,79,N,41,CA,0
663,72,Y,27,CA,0
781,96,N,16,CA,0
800,88,N,44,CA,0
816,105,N,20,CA,0
703,89,N,37,CA,0
788,90,N,24,FL,0
808,94,N,30,CA,0
647,65,Y,10,CA,0
571,72,N,40,CA,0
563,67,Y,31,CA,0
788,102,N,21,CA,0
679,85,N,31,FL,0
630,79,Y,22,CA,0
832,87,N,21,CA,0
786,89,N,15,CA,0
774,92,N,44,CA,0
708,87,N,21,AZ,0
697,77,N,41,FL,0
686,84,N,25,FL,0
847,100,N,44,CA,0
689,76,N,16,CA,0
586,70,N,11,CA,0
633,65,N,11,AZ,0
591,76,N,13,AZ,0
603,72,N,39,AZ,0
709,87,Y,30,AZ,0
668,68,N,30,AZ,0
716,74,Y,10,CA,0
567,72,N,10,CA,0
590,65,N,24,CA,0
819,98,N,27,CA,0
559,62,N,30,AZ,0
556,52,N,44,AZ,0
787,96,N,29,FL,0
559,61,N,38,AZ,0
658,81,N,44,CA,0
845,98,N,20,AZ,0
571,68,N,39,FL,0
580,67,Y,43,AZ,0
582,66,Y,16,AZ,0
779,100,N,20,CA,0
730,84,Y,44,CA,0
848,94,N,41,CA,0
652,66,N,20,CA,0
574,71,Y,20,AZ,0
722,85,N,10,AZ,0
796,98,N,31,AZ,0
683,74,Y,44,AZ,0
684,86,Y,14,AZ,0
811,92,N,26,CA,0
834,104,N,37,CA,0
840,91,Y,36,AZ,0
579,67,N,25,FL,0
